book_id,title,language,place_of_publication,published_year,edition,price,class_number,source,notes,author_id,publisher_id
B01523,Shades of Federalism,English,Yangon,2017,,---,,---,,A0749,P0541
B01524,"Myanmar, the Maritime Domain and Maritime Cooperation in Asia",English,Yangon,2016,,---,,---,,A0750,P0391
B01525,Civil Society and Political Change in Asia (Expanding and Contracting Demoratic Space),English,Calafornia,2004,,---,,---,,A0730,P0527
B01526,Grim War Against KMT,English,Yangon,2013,,---,,Buy,,A0751,P0542
B01527,Money (Yuval Noah Harari),English,United Kingdom,2021,,---,,Buy,,A0752,P0543
B01528,Selected Writings of Sai Kham Mong - Volume II,English,Yangon,2023,,Ks 15000,,Buy,,A0753,P0544
B01529,"Handbook of Public Policy Analysis Theory, Politics and Methods",English,New York,2007,,---,,Buy,,A0754,P0545
B01530,Coercion and Governance (The Declining Political Role of The Military In Asia),English,California,2001,,---,,Buy,,A0730,P0527
B01531,The Wa Of Myanmar and China's Quest For Global Dominance,English,Chiang Mai,2021,,---,,Buy,,A0755,P0546
B01532,Selected Writings of Sai Kham Mong - Volume I,English,Yangon,2023,,Ks 25000,,Buy,,A0753,P0544
B01533,Think Tanks (The New Knowledge and Policy Brokers in Asia),English,Japan,2019,,---,,Buy,,A0757,P0547
B01534,"Political Authority in Burma's Ethnic Minority State: Devolution, Occupation, and Coexistence",English,Washington,2007,,---,,---,,A0758,P0548
B01535,The Future of the Commons (Beyond Market Failure and Government Regulation),English,London,2012,,---,,Buy,,A0759,P0549
B01536,Writing Opinion for Impact -second edition,English,United States,2004,,---,,Buy,,A0760,P0550
B01537,Independent Burma At Forty Years: Six Assessments,English,New York,1989,,---,,Buy,,A0761,P0551
B01538,Strengthing Civil Society In Burma (Possibilities and Delemmas For International NGOS),English,Netherlands,1999,,---,,Buy,,A0762,P0546
B01539,Finding Peace Along The China Myanmar Economic Corridor: Between Short-Term Interests and Long-Lasting Peace,English,Yangon,2019,,---,,---,,A0725,P0523
B01540,Understanding Policy Change (How to Apply Political Economy Concepts in Practice),English,Washington DC,2013,,---,,---,,A0763,P0552
B01541,Demagoguery and Democracy,English,New York,2017,,---,,---,,A0764,P0553
B01542,"Anutonomy in Subnational Income Taxes ( Evolving Powers, Exsiting Practices in Seven Countries)",English,London,2013,,---,,Buy,,A0765,P0554
B01543,Foreign Affairs (America Adrift),English,New York,2024,,---,,Buy,,A0766,P0514
B01544,Breaking the Conflict Trap (Civil War and Development Policy),English,Washington DC,2003,,---,,Buy,,A0767,P0552
B01545,International Relations Theory and The Asia-Pacific,English,New York,2003,,---,,Buy,,A0768,P0555
B01546,From Frangility To Peace and Development (Conference Report),English,Yangon,2021,,Ks 4000,,---,,A0725,P0556
B01547,ASEAN Matters For America Matters For ASEAN,English,Washington,2017,,---,,---,,A0769,P0557
B01548,Good Economics for Hard Timnes,English,United States,2019,,---,,Buy,,A0770,P0558
B01549,Managing Change (Executive Policymaking in Myanmar),English,Washinton DC,2018,,---,,---,,A0771,P0559
B01550,Social Accountability Training Guide (Module-1) Development for Deepening Social Acccountability Project,English,---,2019,,---,,---,,A0772,P0560
B01551,Making Big Cases Small and Small Cases Disapper,English,London,2016,,---,,---,,A0773,P0561
B01552,City Life Survey (Myanmar 2017 Pilot Initative),English,Washinton DC,20 --,,---,,---,,A0774,P0559
B01553,Linking Women and Land in Myanmar (Recognising Gender in the National Land Use Policy),English,The Natherlands,2015,,---,,---,,A0743,P0216
B01554,Towards A Healthier Legal Environment (A Review of Myanmar's Drug Laws),English,the Natherlands,2015,,---,,---,,A0743,P0216
B01555,Internal Labour Migration In Myanmar (Building an evidence-base on human trafficking and forced labour),English,Myanmar,2015,,---,,---,,A0775,P0562
B01556,Security integration in conflict-affected societies (Considerations for Myanmar),English,---,2018,,---,,---,,A0711,P0264
B01557,Myanmar: The Military Regime's View of the World,English,Bangkok/Brussels,2001,,---,,---,,A0776,P0563
B01558,Democratising Myanmar's security sector (Enduring legacies and a long road ahead),English,---,2019,,---,,---,,A0712,P0264
B01559,Neither War Nor Peace (The Future of The Cease-Fire Agreement in Burma),English,the Natherlands,2009,,---,,---,,A0743,P0216
B01560,Security integration in conflict-affected societies (Considerations for Myanmar),English,---,2018,,---,,---,,A0711,P0264
B01561,Strengthing Parliment (Making the parliaments more active and interactive),English,Yangon,2016,,---,,---,,A0777,P0391
B01562,Confucius (His life and legacy in Art),English,New York,2010,,---,,Buy,,A0778,P0564
B01563,The Provision of Public Goods and Services in Urban Areas in Myanmar: Planning and Budgeting by Development Affairs Organizations and Departments,English,Washinton DC,2016,,---,,---,,A0779,P0559
B01564,Selected Monthly Economic Indicators,English,Yangon,2018,,---,,---,,A0780,P0565
B01565,Digital Asia,English,Singapore,2019,,---,,Buy,,A0777,P0391
B01566,Bouncing Back (Relapse In The Golden Triangle),English,---,2014,,---,,Buy,,A0781,P0216
B01567,Tegrated Household Living Condtions Survey In Myanmar (2009-2010),English,Yangon,2010,,---,,---,,A0723,P0521
B01568,Tegrated Household Living Condtions Survey In Myanmar (2009-2010),English,Yangon,2010,,---,,---,,A0723,P0521
B01569,Creating Poverty: The ADB in Asia,English,---,---,,---,,---,,A0782,P0566
B01570,Renuciation and Power The Quest for Sainthood in Contemporary Burma,English,United States,2010,,---,,Buy,,A0783,P0567
B01571,Democratising Myanmar's security sector (Enduring legacies and a long road ahead),English,---,2019,,---,,---,,A0712,P0264
B01572,The Meaning of Land in Myanmar,English,the Natherlands,2015,,---,,---,,A0743,P0216
B01573,Integrated Household Living Conditions Survey In Myanmar (2009-2010) - Quality Report,English,Yangon,2010,,---,,---,,A0723,P0521
B01574,Tegrated Household Living Condtions Survey In Myanmar (2009-2010)- MDG Data Report,English,Yangon,2010,,---,,---,,A0723,P0521
B01575,Integrated Household Living Conditions Survey In Myanmar (2009-2010) - Poverty Dynamics Report,English,Yangon,2010,,---,,---,,A0723,P0521
B01576,Schedule Two Of The 2008 Constitution (Avenues For Reform And Decentralization And Steps Towards A Federal System),English,Yangon,2018,,---,,---,,A0784,P0391
B01577,Developing Disparity (Regional Investment In Burma's Borderlands),English,The Natherlands,---,,---,,---,,A0785,P0216
B01578,Militias in Myanmar,English,Washinton DC,2016,,---,,---,,A0786,P0559
B01579,Assessing the Quality of Democracy (An Overview of the International IDEA Framework),English,Sweden,2008,,---,,---,,A0787,P0428
B01580,Schedule Two Of The 2008 Constitution (Avenues For Reform And Decentralization And Steps Towards A Federal System),English,Singapore,2018,,---,,---,,A0784,P0391
B01581,Strengthing Parliment (Making the parliaments more active and interactive),English,Singapore,2016,,---,,---,,A0777,P0391
B01582,The Process of Economic Development,English,---,---,,---,,---,,A0788,P0569
B01583,Health Impact Assessment and Trans-Border Invesrtment: Case Study on Dawci Dccp-Sca Port and Industrial Estatcs in Myanmar,English,Thailand,---,,---,,---,,A0789,P0570
B01584,Political Parties In Democratic Transitions (A DIPD Reader),English,Denmark,2012,,---,,Buy,,A0790,P0571
B01585,Security integration in conflict-affected societies (Considerations for Myanmar),English,---,2018,,---,,---,,A0711,P0264
B01586,Substate Constitutions in Frangile and Conflict-affected Settings (International IDEA Policy Paper No.15),English,Sweden,2017,,---,,---,,A0791,P0428
B01587,An Advocate's Guide: Strategic Indicators for Universal Access to Sexual and Reproductive Health and Rights),English,Malaysia,2013,,---,,---,,A0792,P0572
B01588,Greater Mekong Subregion-Phnom Penh for Development Management (Research Report Series) - Factors Affecting Firm-Level Investment and Performance in Border Economic Zones and Implications for Developing Cross-Border Economic Zones between the People's Republic of China and its Neighboring GMS Countries,English,Phillippine,2011,,---,,---,,A0793,P0573
B01589,Designing Democracy in a Dangerous World,English,United Kingdom,2011,,---,,Buy,,A0794,P0509
B01590,The Implementation Game: What Happens After a Bill Becomes a Law,English,California,1977,,---,,Buy,,A0795,P0574
B01591,"HPG Working Paper (Exploring the links between Chinese foreign policy and humanitarian action Multiple interests, processes and actors)",English,United Kingdom,2018,,---,,---,,A0796,P0575
B01592,Searching for justice in the law: Understanding access to justice in Myanmar (Findings from the Myanmar Justice Survey 2017),English,---,2017,,---,,---,,A0797,P0576
B01593,Principles of Economics - International Student Edition (Fifth Edition),English,United States,---,,---,,Buy,,A0798,P0569
B01594,Principles of Economics - International Student Edition (Fifth Edition),English,United States,---,,---,,Buy,,A0798,P0569
B01595,Principles of Economics - International Student Edition (Fifth Edition),English,United States,---,,---,,Buy,,A0798,P0569
B01596,Sequencing Peace Agreements and Constitutions in the Political Settlement Process,English,---,2016,,---,,Buy,,A0799,P0428
B01597,Schooling and Conflict: Ethnic Education and Mother Tongue-based Teaching in Myanmar,English,Washington DC,2016,,---,,---,,A0800,P0559
B01598,"Enviros of Ta-mok Shwe Gu Gyi Former Capital City of Mrauk U, The Myanmar Royal Regalia, What you should know about the Brahminy Duckn)",English,Yangon,2020,,---,,---,,A0801,P0577
B01599,Attitudes towards taxation in Myanmar: Insights From Urban Citizens,English,Washinton DC,20--,,---,,---,,A0802,P0559
B01600,Industry 4.0: Industrial Revolution of the 21st Century,English,"Volgograd, Russia, Moskov Russia",2019,,---,,---,,A0803,P0578
B01601,Burmese Women Through the Ages The Heritage,English,Yangon,2023,,---,,Buy,,A0804,P0579
B01602,Stronger Together (A twenty-year journey of activism),English,Yangon,2019,,---,,---,,A0805,P0580
B01603,Colonial Policy And Practice (A Comparative Study of Burnma and Netherlands India),English,New Yourk,1948,,---,,Buy,,A0806,P0581
B01604,The Sociopolitical Undercurrent of Lebanon's Salafi Militancy,English,Lebanon,2018,,---,,---,,A0807,P0582
B01605,Social Science in Question,English,London,19--,,---,,Buy,,A0808,P0583
B01606,The Soldier and The State (The Theory and Politics of Civil-Military Relations),English,London,1957,,---,,Buy,,A0809,P0584
B01607,The Paradox of Repression and Nonviolent Movements,English,New York,2018,,---,,Buy,,A0810,P0585
B01608,The Oxford Handbook of The Social Scienty of Poverty,English,United Kingdom,2016,,---,,Buy,,A0811,P0509
B01609,Politics in Pacific Asia (An Introduction),English,North America,20--,,---,,Buy,,A0812,P0586
B01610,Being And Becoming Kachin Histories Beyond the State in the Borderworlds of Burma,English,United Kingdom,2013,,Ks 7500,,Buy,,A0813,P0509
B01611,Handbook of Fiscal Federalism,English,United Kingdom,2006,,---,,Buy,,A0814,P0587
B01612,Routledge Handbook of Political Marketing,English,United States,2012,,---,,Buy,,A0815,P0531
B01613,The Oxford Handbook of Talent Management,English,United Kingdom,2017,,---,,Buy,,A0816,P0509
B01614,"30-Second Economics (The 50 most thought-provoking economic theories, each explained in half a minute)",English,United Kingdom,2011,,---,,Buy,,A0817,P0503
B01615,The Palgrave Macmillan Politics,English,United Kingdom,2013,,---,,Buy,,A0818,P0588
B01616,Burmese Nationalist Movement (1940-1948),English,Scotland,1989,,---,,Buy,,A0819,P0589
B01617,Handbook of Public Administration (Third Edition),English,United States,2007,,---,,Buy,,A0820,P0590
B01618,Ten Lessons For A Post-Pandemic World,English,---,---,,---,,Buy,,A0821,P0591
B01619,Routledge Handbook of Sustainable Development in Asia,English,London,2018,,---,,Buy,,A0822,P0531
B01620,The Routledge Handbook of Global Public Policy and Administration,English,London,2017,,---,,Buy,,A0823,P0531
B01621,Civil Service Systems in Western Europe,English,United States,---,,---,,---,,A0824,P0587
B01622,China Reflected,English,Hong Kong,2003,,---,,Buy,,A0825,P0592
B01623,Failed States (The Abuse of Power and The Assult on Democracy),English,New York,2006,,---,,Buy,,A0826,P0593
B01624,On Both Sides of The Tenasserim Range: History of Siamese-Burmese Relations,English,Bangkok,1995,,---,,Buy,,A0827,P0594
B01625,Writing with Sources (A Guide for Students),English,United States,1998,,---,,Buy,,A0828,P0595
B01626,The End of Bureaucracy and The Rise of the Intelligent Organization,English,San Francisco,---,,---,,---,,A0829,P0596
B01627,Conducting Track II Peacemaking,English,Washinton DC,2010,,---,,Buy,,A0830,P0597
B01628,Talking to Groups That Use Terror,English,Washinton DC,2011,,---,,Buy,,A0831,P0597
B01629,Managing Public Information in Mediation Process,English,Washinton DC,2009,,---,,Buy,,A0832,P0597
B01630,Working with Groups of Friends,English,Washington DC,2010,,---,,Buy,,A0833,P0597
B01631,Integrating Internal Displacement in Peace Process and Agreements (Brookings-Bern Project on Internal Displacement),English,Washington DC,2010,,---,,Buy,,A0834,P0597
B01632,Selected Writings of Dr.Khin Hla Han Memeber Myanmar Historical Commission,English,Yangon,2019,,---,,---,,A0835,P0515
B01633,Constitutinal Reform Processes and Political Parties (Principles for Practice),English,---,---,,---,,---,,A0836,P0598
B01634,"A Guide to Government in Nepal (Structures, Functions, and Practices)",English,Washinton DC,2012,,---,,---,,A0774,P0559
B01635,Democracy at the Local Level in East and Southern Africa: Profiles in Governance)_Policy Summary,English,---,20--,,---,,---,,A0837,P0599
B01636,The Everything Guide to Remote Work,English,"New York, London",2022,,---,,Buy,,A0838,P0600
B01637,Burmese/Myanmar Dictionary of Grammatical Forms,English,---,2001,,---,,Buy,,A0839,P0601
B01638,Global Dialouge on Federalism (Dialouges On Local Government and Metropolitian Regions in Federal Countries),English,---,2007,,---,,Buy,,A0840,P0602
B01639,Learning About Federalism and Fiscal Federalism in Pakistan (Two Educational Videos),English,---,2011,,---,,Buy,,A0841,P0603
B01640,Selected Writings of Sai Kham Mong (Volume II),English,Yangon,2023,,US$ 10,,Buy,,A0842,P0604
B01641,Everything Is Broken The Untold Story of Disaster Dunder Burma's Military Regime,English,United States,2010,,---,,---,,A0843,P0605
B01642,Frankenstein,English,London,2022,,---,,Buy,,A0844,P0606
B01643,"80 Scenes of the Life of Buddha (The Anada Temple of Bagan is decorated with nearly 1500 relief plaques, carved out of single books of stone or made of green-glazed terracotta. Among, them eighty stone carvings show the scenes from the life of Gautama Buddha. They are the largest number of sculptured accounts of his biography in the world)",English,Yangon,2016,,---,,---,,A0845,P0607
